xflr5 v6.47

Plane name :        Custer1-dES03
Polar name :        T1-25.0 m/s-VLM2-15.0kg-x39.1mm
Freestream speed :  25.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   11.400     0.000   1.425684   0.079007   0.017671   0.096677   0.002634  -0.003528  -0.819567   0.000482   0.000454   25.0000     0.2426
   11.600     0.000   1.444862   0.081184   0.018011   0.099195   0.002913  -0.003508  -0.832575   0.000406   0.000377   25.0000     0.2432
   11.800     0.000   1.464002   0.083387   0.018397   0.101784   0.003192  -0.003489  -0.845547   0.000329   0.000301   25.0000     0.2438
   12.000     0.000   1.483101   0.085617   0.018853   0.104469   0.003470  -0.003469  -0.858485   0.000252   0.000224   25.0000     0.2444
   12.200     0.000   1.502159   0.087872   0.019386   0.107258   0.003748  -0.003450  -0.871388   0.000176   0.000148   25.0000     0.2450
   12.400     0.000   1.521177   0.090152   0.020030   0.110182   0.004025  -0.003432  -0.884257   0.000100   0.000072   25.0000     0.2456
   12.600     0.000   1.540152   0.092457   0.020919   0.113377   0.004302  -0.003414  -0.897094   0.000024  -0.000004   25.0000     0.2461
   12.800     0.000   1.559086   0.094788   0.022166   0.116954   0.004578  -0.003397  -0.909905  -0.000051  -0.000080   25.0000     0.2467
   13.000     0.000   1.577977   0.097143   0.023982   0.121125   0.004853  -0.003380  -0.922693  -0.000125  -0.000156   25.0000     0.2472


