xflr5 v6.47

Plane name :        Custer1-dE000
Polar name :        T1-20.0 m/s-VLM2-16.0kg-x39.1mm
Freestream speed :  20.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    8.800     0.000   0.175956   0.008936   0.003342   0.012278  -0.000000   0.000000  -0.020076  -0.000000  -0.000000   20.0000     0.0797
    9.000     0.000   0.179858   0.009339   0.003375   0.012714  -0.000000   0.000000  -0.020519  -0.000000   0.000000   20.0000     0.0797
    9.200     0.000   0.183754   0.009749   0.003411   0.013160  -0.000000   0.000000  -0.020960  -0.000000  -0.000000   20.0000     0.0797
    9.400     0.000   0.187643   0.010168   0.003445   0.013614  -0.000000   0.000000  -0.021400  -0.000000   0.000000   20.0000     0.0798
    9.600     0.000   0.191525   0.010595   0.003484   0.014079  -0.000000   0.000000  -0.021839  -0.000000  -0.000000   20.0000     0.0798
    9.800     0.000   0.195400   0.011030   0.003524   0.014554  -0.000000   0.000000  -0.022277  -0.000000  -0.000000   20.0000     0.0798
   10.000     0.000   0.199268   0.011473   0.003566   0.015039  -0.000000   0.000000  -0.022715  -0.000000  -0.000000   20.0000     0.0799
   10.200     0.000   0.203129   0.011925   0.003611   0.015535  -0.000000   0.000000  -0.023151  -0.000000  -0.000000   20.0000     0.0799
   10.400     0.000   0.206983   0.012384   0.003656   0.016040  -0.000000   0.000000  -0.023586  -0.000000  -0.000000   20.0000     0.0799
   10.600     0.000   0.210830   0.012851   0.003703   0.016554  -0.000000   0.000000  -0.024020  -0.000000   0.000000   20.0000     0.0800
   10.800     0.000   0.214669   0.013326   0.003752   0.017078  -0.000000   0.000000  -0.024454  -0.000000  -0.000000   20.0000     0.0800
   11.000     0.000   0.218500   0.013808   0.003802   0.017611  -0.000000   0.000000  -0.024885  -0.000000   0.000000   20.0000     0.0800
   11.200     0.000   0.222323   0.014299   0.003856   0.018155  -0.000000   0.000000  -0.025316  -0.000000  -0.000000   20.0000     0.0801
   11.400     0.000   0.226139   0.014797   0.003909   0.018706  -0.000000   0.000000  -0.025746  -0.000000  -0.000000   20.0000     0.0801
   11.600     0.000   0.229947   0.015303   0.003963   0.019266  -0.000000   0.000000  -0.026175  -0.000000   0.000000   20.0000     0.0801
   11.800     0.000   0.233746   0.015816   0.004022   0.019837  -0.000000   0.000000  -0.026602  -0.000000   0.000000   20.0000     0.0802
   12.000     0.000   0.237537   0.016337   0.004078   0.020415  -0.000000   0.000000  -0.027028  -0.000000  -0.000000   20.0000     0.0802
   12.200     0.000   0.241320   0.016865   0.004134   0.020999  -0.000000   0.000000  -0.027453  -0.000000  -0.000000   20.0000     0.0802
   12.400     0.000   0.245094   0.017400   0.004200   0.021601  -0.000000   0.000000  -0.027877  -0.000000  -0.000000   20.0000     0.0803
   12.600     0.000   0.248859   0.017943   0.004267   0.022210  -0.000000   0.000000  -0.028300  -0.000000  -0.000000   20.0000     0.0803
   12.800     0.000   0.252616   0.018493   0.004325   0.022818  -0.000000   0.000000  -0.028721  -0.000000  -0.000000   20.0000     0.0804
   13.000     0.000   0.256363   0.019050   0.004391   0.023441  -0.000000   0.000000  -0.029141  -0.000000   0.000000   20.0000     0.0804
   13.200     0.000   0.260102   0.019614   0.004450   0.024065  -0.000000   0.000000  -0.029559  -0.000000   0.000000   20.0000     0.0805
   13.400     0.000   0.263831   0.020186   0.004533   0.024718  -0.000000   0.000000  -0.029977  -0.000000   0.000000   20.0000     0.0805
   13.600     0.000   0.267551   0.020764   0.004617   0.025381  -0.000000   0.000000  -0.030393  -0.000000   0.000000   20.0000     0.0805
   13.800     0.000   0.271262   0.021349   0.004689   0.026038  -0.000000   0.000000  -0.030808  -0.000000   0.000000   20.0000     0.0806
   14.000     0.000   0.274963   0.021941   0.004764   0.026705  -0.000000   0.000000  -0.031221  -0.000000   0.000000   20.0000     0.0806
   14.200     0.000   0.278655   0.022540   0.004832   0.027371  -0.000000   0.000000  -0.031633  -0.000000  -0.000000   20.0000     0.0807
   14.400     0.000   0.282337   0.023145   0.004908   0.028053  -0.000000   0.000000  -0.032043  -0.000000  -0.000000   20.0000     0.0807
   14.600     0.000   0.286008   0.023757   0.004985   0.028742  -0.000000   0.000000  -0.032452  -0.000000  -0.000000   20.0000     0.0808
   14.800     0.000   0.289670   0.024375   0.005086   0.029461  -0.000000   0.000000  -0.032860  -0.000000   0.000000   20.0000     0.0808
   15.000     0.000   0.293322   0.025000   0.005183   0.030183  -0.000000   0.000000  -0.033267  -0.000000   0.000000   20.0000     0.0809
   15.200     0.000   0.296964   0.025631   0.005268   0.030899  -0.000000   0.000000  -0.033672  -0.000000   0.000000   20.0000     0.0809
   15.400     0.000   0.300595   0.026268   0.005366   0.031634  -0.000000   0.000000  -0.034075  -0.000000  -0.000000   20.0000     0.0810
   15.600     0.000   0.304215   0.026912   0.005461   0.032373  -0.000000   0.000000  -0.034477  -0.000000  -0.000000   20.0000     0.0810


