xflr5 v6.38

Plane name :        Decode1_Wing_modif-dES0
Polar name :        T1-30.0 m/s-VLM2-15.0kg-x39.1mm-proj_area
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   10.200     0.000   0.179799   0.005996   0.004753   0.010749   0.000000   0.000000  -0.453906  -0.000000  -0.000000   30.0000     0.9954
   10.400     0.000   0.184610   0.006320   0.004795   0.011115   0.000000   0.000000  -0.465917  -0.000000  -0.000000   30.0000     0.9957
   10.600     0.000   0.189415   0.006652   0.004840   0.011492   0.000000   0.000000  -0.477904  -0.000000  -0.000000   30.0000     0.9960
   10.800     0.000   0.194214   0.006991   0.004890   0.011882   0.000000   0.000000  -0.489867  -0.000000  -0.000000   30.0000     0.9963
   11.000     0.000   0.199006   0.007339   0.004946   0.012285   0.000000   0.000000  -0.501805  -0.000000  -0.000000   30.0000     0.9966
   11.200     0.000   0.203792   0.007695   0.005006   0.012701   0.000000   0.000000  -0.513718  -0.000000  -0.000000   30.0000     0.9970
   11.400     0.000   0.208571   0.008059   0.005071   0.013130   0.000000   0.000000  -0.525605  -0.000000  -0.000000   30.0000     0.9973
   11.600     0.000   0.213343   0.008431   0.005140   0.013571   0.000000   0.000000  -0.537466  -0.000000  -0.000000   30.0000     0.9976
   11.800     0.000   0.218109   0.008810   0.005212   0.014022   0.000000   0.000000  -0.549299  -0.000000  -0.000000   30.0000     0.9980
   12.000     0.000   0.222867   0.009197   0.005285   0.014482   0.000000   0.000000  -0.561104  -0.000000  -0.000000   30.0000     0.9983
   12.200     0.000   0.227618   0.009592   0.005365   0.014957   0.000000   0.000000  -0.572882  -0.000000  -0.000000   30.0000     0.9987
   12.400     0.000   0.232361   0.009995   0.005444   0.015439   0.000000   0.000000  -0.584628  -0.000000  -0.000000   30.0000     0.9990
   12.600     0.000   0.237097   0.010405   0.005529   0.015933   0.000000   0.000000  -0.596347  -0.000000  -0.000000   30.0000     0.9994
   12.800     0.000   0.241825   0.010822   0.005611   0.016433   0.000000   0.000000  -0.608032  -0.000000  -0.000000   30.0000     0.9998
   13.000     0.000   0.246545   0.011247   0.005704   0.016951   0.000000   0.000000  -0.619692  -0.000000  -0.000000   30.0000     1.0002
   13.200     0.000   0.251258   0.011680   0.005787   0.017466   0.000000   0.000000  -0.631313  -0.000000  -0.000000   30.0000     1.0005
   13.400     0.000   0.255962   0.012119   0.005877   0.017996   0.000000   0.000000  -0.642905  -0.000000  -0.000000   30.0000     1.0009
   13.600     0.000   0.260658   0.012566   0.005987   0.018553   0.000000   0.000000  -0.654475  -0.000000  -0.000000   30.0000     1.0013
   13.800     0.000   0.265346   0.013021   0.006083   0.019104   0.000000   0.000000  -0.666003  -0.000000  -0.000000   30.0000     1.0017
   14.000     0.000   0.270025   0.013482   0.006177   0.019659   0.000000   0.000000  -0.677494  -0.000000  -0.000000   30.0000     1.0021
   14.200     0.000   0.274695   0.013951   0.006277   0.020228   0.000000   0.000000  -0.688954  -0.000000  -0.000000   30.0000     1.0025
   14.400     0.000   0.279357   0.014426   0.006423   0.020849   0.000000   0.000000  -0.700407  -0.000000  -0.000000   30.0000     1.0029
   14.600     0.000   0.284010   0.014909   0.006548   0.021457   0.000000   0.000000  -0.711810  -0.000000  -0.000000   30.0000     1.0034
   14.800     0.000   0.288654   0.015399   0.006669   0.022067   0.000000   0.000000  -0.723175  -0.000000  -0.000000   30.0000     1.0038
   15.000     0.000   0.293289   0.015895   0.006778   0.022673   0.000000   0.000000  -0.734495  -0.000000  -0.000000   30.0000     1.0042
   15.200     0.000   0.297914   0.016398   0.006887   0.023285   0.000000   0.000000  -0.745777  -0.000000  -0.000000   30.0000     1.0047
   15.400     0.000   0.302530   0.016908   0.007007   0.023916   0.000000   0.000000  -0.757028  -0.000000  -0.000000   30.0000     1.0051
   15.600     0.000   0.307136   0.017425   0.007205   0.024630   0.000000   0.000000  -0.768293  -0.000000  -0.000000   30.0000     1.0056


