xflr5 v6.47

Plane name :        Custer1-dE03
Polar name :        T1-25.0 m/s-VLM2-15.0kg-x39.1mm
Freestream speed :  25.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    9.800     0.000   1.340765   0.069935   0.016503   0.086438   0.000000   0.000000  -0.925460  -0.000000  -0.000000   25.0000     0.2825
   10.000     0.000   1.359950   0.071964   0.016674   0.088638   0.000000   0.000000  -0.937862  -0.000000  -0.000000   25.0000     0.2824
   10.200     0.000   1.379099   0.074018   0.016848   0.090866   0.000000   0.000000  -0.950230  -0.000000  -0.000000   25.0000     0.2823
   10.400     0.000   1.398212   0.076097   0.017057   0.093154   0.000000   0.000000  -0.962561  -0.000000  -0.000000   25.0000     0.2822
   10.600     0.000   1.417287   0.078201   0.017263   0.095463   0.000000   0.000000  -0.974857  -0.000000  -0.000000   25.0000     0.2821
   10.800     0.000   1.436325   0.080329   0.017502   0.097831   0.000000   0.000000  -0.987117  -0.000000  -0.000000   25.0000     0.2820
   11.000     0.000   1.455324   0.082481   0.017756   0.100236   0.000000   0.000000  -0.999338  -0.000000  -0.000000   25.0000     0.2820
   11.200     0.000   1.474285   0.084657   0.018036   0.102693   0.000000   0.000000  -1.011523  -0.000000  -0.000000   25.0000     0.2819
   11.400     0.000   1.493206   0.086856   0.018346   0.105202   0.000000   0.000000  -1.023670  -0.000000  -0.000000   25.0000     0.2819
   11.600     0.000   1.512088   0.089080   0.018712   0.107791   0.000000   0.000000  -1.035778  -0.000000  -0.000000   25.0000     0.2818
   11.800     0.000   1.530930   0.091326   0.019136   0.110461   0.000000   0.000000  -1.047849  -0.000000  -0.000000   25.0000     0.2818
   12.000     0.000   1.549731   0.093595   0.019614   0.113208   0.000000   0.000000  -1.059882  -0.000000  -0.000000   25.0000     0.2817
   12.200     0.000   1.568491   0.095887   0.020185   0.116072   0.000000   0.000000  -1.071876  -0.000000  -0.000000   25.0000     0.2817
   12.400     0.000   1.587210   0.098201   0.020916   0.119117   0.000000   0.000000  -1.083835  -0.000000  -0.000000   25.0000     0.2817
   12.600     0.000   1.605886   0.100537   0.021940   0.122477   0.000000   0.000000  -1.095763  -0.000000  -0.000000   25.0000     0.2816
   12.800     0.000   1.624521   0.102895   0.023351   0.126246   0.000000   0.000000  -1.107660  -0.000000  -0.000000   25.0000     0.2816
   13.000     0.000   1.643112   0.105275   0.025734   0.131009   0.000000   0.000000  -1.119545  -0.000000  -0.000000   25.0000     0.2816


