xflr5 v6.47

Plane name :        Custer1
Polar name :        T1-25.0 m/s-VLM2-15.0kg-x39.1mm
Freestream speed :  25.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   10.600     0.000   1.351439   0.076554   0.016577   0.093131  -0.000000  -0.000000  -0.778748   0.000000   0.000000   25.0000     0.2430
   10.800     0.000   1.370822   0.078880   0.016830   0.095710  -0.000000  -0.000000  -0.792236   0.000000   0.000000   25.0000     0.2437
   11.000     0.000   1.390165   0.081237   0.017088   0.098325  -0.000000  -0.000000  -0.805689   0.000000   0.000000   25.0000     0.2444
   11.200     0.000   1.409467   0.083624   0.017380   0.101004  -0.000000  -0.000000  -0.819107   0.000000   0.000000   25.0000     0.2451
   11.400     0.000   1.428728   0.086041   0.017712   0.103752  -0.000000  -0.000000  -0.832492   0.000000   0.000000   25.0000     0.2457
   11.600     0.000   1.447948   0.088487   0.018108   0.106595  -0.000000  -0.000000  -0.845842   0.000000   0.000000   25.0000     0.2464
   11.800     0.000   1.467125   0.090963   0.018558   0.109521  -0.000000  -0.000000  -0.859156   0.000000   0.000000   25.0000     0.2470
   12.000     0.000   1.486259   0.093468   0.019088   0.112555  -0.000000  -0.000000  -0.872437   0.000000   0.000000   25.0000     0.2477
   12.200     0.000   1.505350   0.096001   0.019765   0.115766  -0.000000  -0.000000  -0.885683   0.000000   0.000000   25.0000     0.2483
   12.400     0.000   1.524397   0.098564   0.020685   0.119249  -0.000000  -0.000000  -0.898899   0.000000   0.000000   25.0000     0.2489
   12.600     0.000   1.543400   0.101154   0.022001   0.123155  -0.000000  -0.000000  -0.912087   0.000000   0.000000   25.0000     0.2495


